$GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.5.007 -release  JUN 22, 2021 11:17:23

*RUN   1        : [1] INOS (INOS0001.WTH)   CSCER047 UAVA1901    1
 MODEL          : CSCER047 - Wheat
 EXPERIMENT     : UAVA1901 WH TRIGO PANDORA ROTACION
 DATA PATH      : C:\DSSAT47\SensWork\
 TREATMENT  1   : [1] INOS (INOS0001.WTH)   CSCER047
  
@YEAR DOY   DAS   DAP TMEAN TKILL  GSTD  L#SD PARID PARUD  AWAD  LAID  SAID  CAID  TWAD SDWAD  RWAD  CWAD  LWAD  SWAD  HWAD  HIAD CHWAD  EWAD RSWAD SNWPD SNWLD SNWSD  RS%D  H#AD  HWUD  T#AD  SLAD  RDPD  PTFD  SWXD WAVRD WUPRD  WFTD  WFPD  WFGD  NFTD  NFPD  NFGD NUPRD  TFPD  TFGD VRNFD DYLFD
 2000 308    95    80  13.0  -6.0 40.49  8.70  0.99  2.78 368.3  6.13 1.088  7.22  7837    28   959  6849  2679  4170     0  0.00     0     0  2226     0 104.8 12.55  32.5     0     0  2658   229  0.79  0.85 126.2  26.4  5.71  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 309    96    81   9.2  -6.0 41.02  8.70  0.99  2.78 192.0  6.09 1.112  7.20  8017    28   976  7013  2671  4332     0  0.00     0     0  2285    10 104.8 12.99  32.6     0     0  2627   228  0.79  0.85 129.4  56.7 12.35  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.07  0.00  0.00
 2000 310    97    82  11.6  -6.0 41.70  8.70  0.99  2.78 404.7  6.03 1.167  7.19  8398    28  1011  7359  2657  4680     0  0.00     0     0  2401    22 104.8 13.56  32.7     0     0  2589   227  0.80  0.86 125.6  24.5  5.60  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 311    98    83  10.7  -6.0 42.32  8.70  0.99  2.78 368.7  5.97 1.218  7.19  8745    28  1041  7675  2646  4996     0  0.00     0     0  2507    33 104.8 14.09  32.8     0     0  2555   226  0.81  0.86 122.2  26.7  6.35  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 312    99    84   9.9  -6.0 42.89  8.70  0.99  2.78 390.7  5.92 1.272  7.19  9113    28  1073  8012  2635  5333     0  0.00     0     0  2618    43 104.8 14.61  32.9     0     0  2524   225  0.82  0.86 118.4  24.7  6.08  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.01  0.00  0.00
 2000 313   100    85  10.7  -6.0 43.51  8.70  0.99  2.78 353.3  5.87 1.320  7.19  9447    28  1101  8317  2623  5640     0  0.00     0     0  2721    54 104.8 15.18  32.9     0     0  2492   224  0.83  0.86 115.5  26.5  6.75  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 314   101    86  10.1  -6.0 44.10  8.70  0.99  2.78 295.3  5.82 1.360  7.18  9726    28  1124  8573  2612  5897     0  0.00     0     0  2808    65 104.8 15.74  33.0     0     0  2462   223  0.84  0.87 120.8  33.1  8.18  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 315   102    87  11.6  -6.0 44.78  8.70  0.99  2.78  80.0  5.76 1.367  7.13  9801    28  1130  8643  2598  5968     0  0.00     0     0  2841    77 104.8 16.40  33.2     0     0  2429   222  0.85  0.87 136.5  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 316   103    88   7.7  -6.0 45.23  8.70  0.99  2.78 267.5  5.72 1.404  7.13 10055    28  1150  8877  2591  6201     0  0.00     0     0  2920    85 104.8 16.83  33.2     0     0  2407   221  0.85  0.87 146.7  48.5  9.99  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.23  0.00  0.00
 2000 317   104    89   7.6  -6.0 45.67  8.70  0.99  2.78 336.4  5.69 1.452  7.14 10374    28  1174  9172  2582  6496     0  0.00     0     0  3016    93 104.8 17.27  33.2     0     0  2386   220  0.86  0.88 146.9  38.0  7.80  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.24  0.00  0.00
 2000 318   105    90  10.3  -6.0 46.27  8.70  0.99  2.78 424.5  5.64 1.512  7.15 10777    28  1205  9544  2569  6871     0  0.00     0     0  3139   104 104.8 17.87  33.2     0     0  2359   219  0.87  0.88 142.8  27.6  5.87  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 319   106    91   8.4  -6.0 46.76  8.70  0.99  2.78 425.7  5.60 1.573  7.17 11182    28  1234  9920  2560  7247     0  0.00     0     0  3260   113 104.8 18.38  33.2     0     0  2337   219  0.87  0.88 138.6  27.5  5.89  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.16  0.00  0.00
 2000 320   107    92  11.1  -6.0 47.41  8.70  0.99  2.78 388.4  5.54 1.628  7.17 11552    28  1261 10263  2545  7593     0  0.00     0     0  3375   125 104.8 19.07  33.3     0     0  2308   218  0.88  0.88 134.9  27.4  6.01  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 321   108    93  14.6  -6.0 48.26  8.70  0.99  2.78 223.1  5.47 1.655  7.13 11764    28  1275 10461  2526  7794     0  0.00     0     0  3450   140 104.8 19.99  33.4     0     0  2272   217  0.89  0.89 133.4  43.4  9.56  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 322   109    94  16.4  -6.0 49.21  8.70  0.99  2.78 158.3  5.40 1.672  7.07 11914    28  1284 10602  2506  7874     0  0.00    64    64  3510   158 104.8 21.03  33.6     0     0  2233   215  0.91  0.89 132.6  59.1 13.02  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 323   110    95  12.9  -6.0 49.96  8.70  0.99  2.78 291.5  5.34 1.711  7.05 12193    28  1302 10863  2492  7965     0  0.00   234   183  3602   172 104.8 21.86  33.7     0     0  2203   214  0.92  0.90 129.6  34.6  7.76  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 324   111    96   8.1  -6.0 51.46  8.70  0.99  2.78 380.7  5.30 1.767  7.07 12558    28  1324 11206  2484  8060     0  0.00   481   339  3713   180 104.8 22.38  33.7     0     0  2185   213  0.93  0.90 125.4  28.2  6.52  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.19  0.00  0.00
 2000 325   112    97  11.1  -6.0 53.69  8.70  0.99  2.78 197.9  5.26 1.790  7.05 12748    28  1334 11385  2473  8041     0  0.00   681   421  3776   189 104.8 23.12  33.7     0     0  2160   213  0.93  0.91 124.3  50.4 11.70  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 326   113    98  12.2  -6.0 56.14  8.70  0.99  2.78 405.2  5.21 1.846  7.06 13138    28  1354 11756  2463  8189     0  0.00   905   589  3897   199 104.8 23.94  33.7     0     0  2133   212  0.94  0.92 119.5  23.1  5.57  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 327   114    99   7.8  -6.0 57.70  8.70  0.99  2.78 144.1  5.18 1.864  7.05 13278    28  1359 11890  2458  8137     0  0.00  1089   650  3944   205 104.8 24.47  33.7     0     0  2117   211  0.95  0.93 118.4  71.1 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.22  0.00  0.00
 2000 328   115   100  11.6  -6.0 60.05  8.70  0.99  2.78 422.7  5.14 1.925  7.07 13689    28  1375 12285  2447  8320     0  0.00  1304   830  4071   215 104.8 25.25  33.7     0     0  2093   210  0.96  0.93 113.4  21.3  5.37  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 329   116   101  11.6  -6.0 65.85  8.70  0.99  2.78 445.8  4.96 1.991  6.95 14124    28  1389 12706  2373  8447     0  0.00  1622  1022  4248   265 104.8 26.05  34.1     0     0  2070   209  0.97  0.95 108.4  19.0  4.99  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 330   117   102  12.4  -6.0 70.32  8.70  0.98  2.78  82.1  4.79 1.996  6.78 14204    28  1391 12785  2298  8366     0  0.00  1805  1058  4322   315 104.8 26.91  34.7     0     0  2045   208  0.98  0.96 111.5  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 331   118   103  13.9  -6.0 71.38  8.70  0.98  2.78 140.7  4.60 2.010  6.61 14342    28  1392 12921  2218  8426     9  0.00  1898  1129  4408   370 104.8 27.88  35.1 31174 .0000  2019   207  0.99  0.97 111.7  60.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 332   119   104  14.9  -6.0 72.53  8.70  0.98  2.78 285.9  4.39 2.049  6.44 14624    28  1395 13201  2128  8522    57  0.00  2065  1303  4505   430 104.8 28.91  35.4 31174 .0002  1991   206  1.00  0.98 108.3  28.1  7.32  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 333   120   105  11.8  -6.0 73.43  8.70  0.97  2.78 393.2  4.16 2.041  6.20 15013    28  1399 13586  2030  8699   111  0.01  2251  1358  4902   496 104.8 29.74  37.8 31174 .0004  1969   205  1.01  0.98 103.5  20.7  5.61  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 334   121   106  13.9  -6.0 74.51  8.70  0.97  2.78 435.7  3.99 2.032  6.02 15445    28  1403 14013  1951  8962   214  0.02  2339  1461  5278   548 104.8 30.71  39.8 31174 .0007  1945   204  1.03  0.98  97.9  16.7  4.75  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 335   122   107  14.4  -6.0 75.62  8.70  0.96  2.78 170.5  3.78 2.022  5.80 15613    28  1404 14180  1858  8993   358  0.03  2361  1605  5362   609 104.8 31.72  40.6 31174 .0011  1920   203  1.04  0.98  96.0  41.5 11.93  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 336   123   108  14.4  -6.0 76.73  8.70  0.95  2.78 416.0  3.56 2.013  5.57 16024    28  1408 14588  1761  9184   539  0.04  2431  1786  5653   673 104.8 32.74  42.3 31174 .0017  1896   202  1.05  0.98  90.6  16.4  4.99  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 337   124   109  11.2  -6.0 77.59  8.70  0.94  2.78 325.2  3.35 2.006  5.35 16346    28  1411 14907  1663  9344   670  0.04  2492  1917  5904   737 104.8 33.53  43.7 31174 .0021  1877   201  1.06  0.98  86.7  21.5  6.80  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 338   125   110  13.5  -6.0 78.63  8.70  0.93  2.78 390.0  3.18 1.997  5.18 16732    28  1415 15289  1587  9487   883  0.06  2545  2130  6123   787 104.8 34.48  45.0 31174 .0028  1856   200  1.07  0.98  81.7  16.0  3.80  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 339   126   111  14.6  -6.0 79.76  8.70  0.92  2.78 299.4  2.98 1.988  4.97 17028    28  1417 15582  1494  9508  1169  0.08  2564  2416  6191   847 104.8 35.52  45.6 31174 .0038  1834   199  1.08  0.98  77.8  19.7  3.12  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 340   127   112  16.8  -6.0 80.22  8.70  0.90  2.78 276.2  2.76 1.978  4.74 17301    28  1420 15853  1392  9421  1573  0.10  2554  2820  6123   912 104.8 36.71  45.8 31174 .0050  1808   198  1.10  0.98  74.1  19.3  2.92  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 341   128   113  14.4  -6.0 80.45  8.70  0.89  2.78 374.4  2.65 1.969  4.62 17671    28  1423 16220  1342  9459  1901  0.12  2572  3148  6196   946 104.8 37.73  46.3 31174 .0061  1788   197  1.11  0.98  69.2  14.2  1.01  0.00  0.00  0.22  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 342   129   114   9.8  -6.0 80.60  8.70  0.89  2.20 307.4  2.58 1.963  4.54 17976    28  1426 16521  1312  9577  2054  0.12  2611  3301  6364   967 104.8 38.43  47.1 31174 .0066  1774   197  1.12  0.98  65.4  14.2  0.79  0.42  0.21  0.39  0.00  0.00  0.00   0.0  0.00  0.02  0.00  0.00
 2000 343   130   115  11.1  -6.0 80.78  8.70  0.88  2.03 232.1  2.53 1.957  4.49 18205    28  1428 16749  1292  9604  2250  0.13  2622  3497  6410   981 104.8 39.23  47.4 31174 .0072  1758   196  1.13  0.98  62.8  16.2  0.73  0.54  0.27  0.44  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 344   131   116  13.9  -6.0 81.00  8.70  0.88  2.59 182.1  2.47 1.949  4.42 18385    28  1429 16927  1268  9509  2556  0.15  2597  3802  6299   997 104.8 40.22  47.1 31174 .0082  1740   195  1.14  0.98  60.9  23.9  0.93  0.13  0.07  0.28  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 345   132   117  15.1  -6.0 81.24  8.70  0.86  1.37 156.8  2.36 1.940  4.30 18539    28  1430 17081  1213  9359  2916  0.17  2561  4162  6128  1032 104.8 41.30  46.7 31174 .0094  1720   194  1.15  0.98  59.3  14.2  0.49  1.00  0.51  0.62  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 346   133   118  13.1  -6.0 81.45  8.70  0.86  2.63 144.2  2.28 1.933  4.22 18681    28  1431 17222  1181  9264  3184  0.18  2538  4431  6022  1054 104.8 42.23  46.4 31174 .0102  1703   193  1.16  0.98  57.9  30.3  0.94  0.11  0.06  0.27  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 347   134   119  13.5  -6.0 81.66  8.70  0.84  1.42 128.5  2.17 1.925  4.10 18808    28  1431 17348  1129  9149  3470  0.20  2512  4717  5896  1087 104.8 43.19  46.1 31174 .0111  1686   192  1.17  0.98  57.2  18.0  0.51  0.98  0.49  0.61  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 348   135   120  14.4  -6.0 81.89  8.70  0.83  1.98 122.3  2.11 1.918  4.03 18928    28  1432 17468  1100  8995  3795  0.22  2471  5042  5710  1107 104.8 44.22  45.4 31174 .0122  1668   192  1.19  0.98  61.7  28.1  0.71  0.58  0.29  0.45  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 349   136   121  13.4  -6.0 82.10  8.70  0.82  2.78 325.3  2.04 1.910  3.95 19250    28  1435 17787  1069  9029  4077  0.23  2485  5323  5768  1127 104.8 45.18  45.8 31174 .0131  1652   191  1.20  0.98  59.6  14.7  1.79  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 350   137   122   9.3  -6.0 82.25  8.70  0.81  2.78 343.1  1.98 1.905  3.88 19589    28  1438 18123  1039  9188  4213  0.23  2536  5460  5987  1147 104.8 45.84  46.9 31174 .0135  1641   190  1.21  0.98  55.2  13.9  1.80  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.07  0.00  0.00
 2000 351   138   123  16.0  -6.0 82.50  8.70  0.81  1.97  85.8  1.93 1.897  3.83 19673    28  1438 18207  1019  8942  4619  0.25  2467  5866  5679  1160 104.8 47.00  45.7 31174 .0148  1622   189  1.22  0.98  54.8  34.0  0.71  0.58  0.29  0.45  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 352   139   124  18.4  -6.0 82.79  8.70  0.79  1.74  80.5  1.85 1.887  3.74 19752    28  1438 18286   983  8649  5084  0.28  2387  6330  5316  1183 104.8 48.32  44.2 31174 .0163  1601   188  1.23  0.98  54.3  30.2  0.63  0.75  0.37  0.52  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 353   140   125  14.2  -6.0 83.02  8.70  0.77  0.55  74.0  1.73 1.880  3.61 19824    28  1438 18358   922  8468  5404  0.29  2343  6651  5107  1222 104.8 49.35  43.5 31174 .0173  1585   187  1.25  0.98  53.9  11.3  0.20  1.00  0.80  0.85  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 354   141   126  14.6  -6.0 83.25  8.70  0.75  0.54  68.7  1.62 1.873  3.50 19891    28  1437 18426   871  8268  5741  0.31  2292  6988  4870  1254 104.8 50.39  42.6 31174 .0184  1569   187  1.26  0.98  53.6  11.7  0.19  1.00  0.81  0.85  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 355   142   127  15.7  -6.0 83.50  8.70  0.73  0.68  62.6  1.52 1.865  3.39 19952    28  1437 18487   820  8024  6130  0.33  2228  7377  4574  1286 104.8 51.52  41.3 31174 .0197  1552   186  1.27  0.98  53.3  15.7  0.25  1.00  0.75  0.81  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 356   143   128  15.9  -6.0 83.75  8.70  0.70  0.68  60.3  1.42 1.857  3.27 20011    28  1437 18546   767  7772  6527  0.35  2162  7774  4269  1319 104.8 52.66  39.9 31174 .0209  1536   185  1.29  0.98  53.1  16.4  0.24  1.00  0.76  0.81  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 357   144   129  11.8  -6.0 83.94  8.70  0.67  0.54  62.2  1.31 1.852  3.17 20072    28  1436 18607   715  7658  6747  0.36  2136  7993  4143  1351 104.8 53.51  39.4 31174 .0216  1523   184  1.30  0.98  52.8  13.7  0.19  1.00  0.81  0.85  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 358   145   130   9.1  -6.0 84.08  8.70  0.66  1.72  62.5  1.26 1.847  3.11 20133    28  1437 18668   687  7609  6879  0.37  2125  8126  4089  1369 104.8 54.17  39.2 31174 .0221  1514   183  1.31  0.98  63.0  55.0  0.62  0.76  0.38  0.52  0.00  0.00  0.00   0.0  0.00  0.09  0.00  0.00
 2000 359   146   131  14.8  -6.0 84.32  8.70  0.64  2.78  95.0  1.22 1.840  3.06 20226    28  1437 18761   665  7417  7225  0.39  2072  8472  3850  1382 104.8 55.23  37.9 31174 .0232  1499   183  1.32  0.98  65.7  53.7  5.42  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 360   147   132  11.8  -6.0 84.51  8.70  0.62  2.78 215.7  1.15 1.835  2.98 20439    28  1438 18973   630  7417  7445  0.39  2077  8691  3863  1404 104.8 56.08  38.2 31174 .0239  1487   182  1.33  0.98  66.8  25.9  2.57  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 361   148   133  13.7  -6.0 84.72  8.70  0.60  2.78 261.2  1.09 1.829  2.92 20698    28  1441 19229   602  7391  7741  0.40  2074  8988  3840  1422 104.8 57.06  38.1 31174 .0248  1473   181  1.34  0.98  62.1  19.0  2.02  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 362   149   134  11.0  -6.0 84.90  8.70  0.58  2.78 178.0  1.03 1.824  2.85 20873    28  1442 19403   569  7384  7932  0.41  2077  9179  3844  1442 104.8 57.86  38.3 31174 .0254  1463   181  1.35  0.98  59.0  28.2  3.16  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 363   150   135  12.4  -6.0 85.10  8.70  0.56  2.78 170.7  0.98 1.818  2.79 21042    28  1443 19570   542  7330  8175  0.42  2065  9422  3785  1458 104.8 58.75  38.1 31174 .0262  1451   180  1.36  0.98  56.4  27.1  3.17  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 364   151   136  15.5  -6.0 85.34  8.70  0.53  1.30  95.7  0.90 1.811  2.71 21136    28  1443 19664   501  7119  8552  0.43  2009  9799  3526  1483 104.8 59.86  36.6 31174 .0274  1437   179  1.37  0.98  55.1  20.8  0.47  1.00  0.53  0.64  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 365   152   137  15.5  -6.0 85.59  8.70  0.50  0.62  51.2  0.81 1.805  2.61 21185    28  1443 19714   453  6874  8931  0.45  1944 10178  3226  1512 104.8 60.98  34.8 31174 .0286  1423   178  1.38  0.98  55.0  18.5  0.22  1.00  0.78  0.83  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2000 366   153   138  15.4  -6.0 85.83  8.70  0.46  0.65  43.9  0.72 1.798  2.52 21228    28  1442 19757   405  6627  9306  0.47  1879 10552  2923  1541 104.8 62.09  32.8 31174 .0299  1409   178  1.40  0.98  55.2  22.5  0.23  1.00  0.77  0.82  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2001   1   153   138  16.2  -6.0 86.09  8.70  0.42  0.58  41.2  0.63 1.791  2.43 21268    28  1441 19798   359  6351  9715  0.49  1805 10962  2582  1569 104.8 63.26  30.3 31174 .0312  1394   177  1.41  0.98  55.5  21.2  0.21  1.00  0.79  0.84  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2001   2   154   139  16.0  -6.0 86.34  8.70  0.37  0.84  40.2  0.55 1.785  2.33 21306    28  1441 19837   311  6077 10120  0.51  1732 11367  2245  1597 104.8 64.42  27.6 31174 .0325  1380   176  1.42  0.98  55.8  31.7  0.30  1.00  0.70  0.77  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2001   3   155   140  15.0  -6.0 86.58  8.70  0.33  0.99  39.5  0.46 1.779  2.24 21344    28  1440 19876   264  5843 10473  0.53  1670 11720  1958  1625 104.8 65.49  25.2 31174 .0336  1368   175  1.43  0.98  64.1  44.5  0.36  1.00  0.64  0.73  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2001   4   156   141  18.1  -6.0 86.87  8.70  0.28  2.78  67.3  0.39 1.771  2.16 21410    28  1440 19942   226  5547 10932  0.55  1589 12179  1588  1647 104.8 66.80  21.6 31174 .0351  1352   174  1.45  0.98  62.5  67.6  6.95  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2001   5   157   142  18.2  -6.0 87.16  8.70  0.23  2.78  64.4  0.31 1.764  2.07 21472    28  1439 20005   179  5250 11392  0.57  1509 12639  1219  1675 104.8 68.11  17.6 31174 .0365  1337   173  1.46  0.98  63.2  72.3  7.35  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2001   6   158   143  13.4  -6.0 87.37  8.70  0.18  2.78  43.5  0.23 1.759  1.99 21515    28  1439 20048   132  5074 11675  0.58  1464 12922  1006  1703 104.8 69.08  15.1 31174 .0375  1326   172  1.48  0.98  74.3  99.9 11.86  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2001   7   159   144  13.5  -6.0 87.59  8.70  0.13  2.78  47.4  0.17 1.754  1.92 21561    28  1438 20094    97  4893 11965  0.60  1416 13212   782  1723 104.8 70.05  12.2 31174 .0384  1315   172  1.49  0.98  76.9  99.9 10.73  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2001   8   160   145  12.1  -6.0 87.78  8.70  0.09  2.78  32.6  0.10 1.749  1.85 21592    28  1438 20126    61  4748 12194  0.61  1379 13441   606  1744 104.8 70.92   9.8 31174 .0391  1306   171  1.50  0.98  99.6  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2001   9   161   146  12.9  -6.0 87.98  8.70  0.04  2.78  20.9  0.05 1.745  1.79 21612    28  1437 20146    28  4569 12455  0.62  1331 13702   384  1762 104.8 71.84   6.5 31174 .0400  1296   170  1.51  0.98 101.4  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2001  10   162   147  11.0  -6.0 88.16  8.70  0.00  2.78  15.4  0.00 1.740  1.74 21626    28  1436 20162     0  4439 12646  0.63  1298 13893   225  1779 104.8 72.63   3.9 31174 .0406  1287   -99  1.52  0.98 100.1  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00

*DSSAT Cropping System Model Ver. 4.7.5.007 -release  JUN 22, 2021 11:17:24

*RUN   2        : [1] INOS (INOS0101.WTH)   CSCER047 UAVA1901    2
 MODEL          : CSCER047 - Wheat
 EXPERIMENT     : UAVA1901 WH TRIGO PANDORA ROTACION
 DATA PATH      : C:\DSSAT47\SensWork\
 TREATMENT  2   : [1] INOS (INOS0101.WTH)   CSCER047
  
@YEAR DOY   DAS   DAP TMEAN TKILL  GSTD  L#SD PARID PARUD  AWAD  LAID  SAID  CAID  TWAD SDWAD  RWAD  CWAD  LWAD  SWAD  HWAD  HIAD CHWAD  EWAD RSWAD SNWPD SNWLD SNWSD  RS%D  H#AD  HWUD  T#AD  SLAD  RDPD  PTFD  SWXD WAVRD WUPRD  WFTD  WFPD  WFGD  NFTD  NFPD  NFGD NUPRD  TFPD  TFGD VRNFD DYLFD
 2001 228    15     0   4.6  -6.0  0.00  0.00  0.00  0.00   0.0  0.00 0.000  0.00   142   142     0     0     0     0     0  0.00     0     0     0     0     0     0   0.0     0     0   500   -99  0.02  0.98   7.2  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.54  0.50  0.00
 2001 229    16     1   5.7  -6.0  2.35  0.00  0.00  0.00   0.0  0.00 0.000  0.00   142   142     0     0     0     0     0  0.00     0     0     0     0     0     0   0.0     0     0   500   -99  0.02  0.98   7.8  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.43  0.50  0.00
